,COMMERCIAL_TEAM,COMMERCIAL_COUNTRY_NAME,PERIOD,Commercial_SUBREGION_DESC,COMMERCIAL_DISTRICT_DESCRIPTION,NET_QTY,COMMERCIAL_DISTRICT,REGION_DESCRIPTION,COMMERCIAL_SALES_TERRITORY_CODE,CROP,SALES_TC_FXACT,COMMERCIAL_AREA_DESCRIPTION,COMMERCIAL_AREA_CODE,COMMERCIAL_TEAM_DESCRIPTION,SURCHARGE,GROSS_SALES,MATERIAL_NBR,REGION_CODE,COMPANY_CODE,BASE_SALES,DISCOUNT,NET_SALES
5048,CT7,Italy,2021.06,ITALY,CD-Italy,304.7820375586942,CD-IT,EMEA,602.0,EGGPLANT,-18960.63208164431,SOUTH EUROPE,CAW1,ITALY,2630.1674296524734,20518.00687877691,10833333.0,1,3515.0,17887.839449124436,2173.524694919439,18344.48218385747
5049,CT7,Italy,2021.01,ITALY,CD-Italy,22.80346603227861,CD-IT,EMEA,602.0,EGGPLANT,9848.391035141032,SOUTH EUROPE,CAW1,ITALY,2715.5402872400455,17004.204325770934,11168051.0,1,3515.0,14288.664038530887,2745.8522324598903,14258.352093311043
5050,CT7,Italy,2022.05,ITALY,CD-Italy,694.0336526543006,CD-IT,EMEA,602.0,EGGPLANT,33821.15816905027,SOUTH EUROPE,CAW1,ITALY,1592.8138011774658,12676.478570058447,11168051.0,1,3515.0,11083.66476888098,2165.2101201534424,10511.268449905005
5051,CT7,Italy,2021.02,ITALY,CD-Italy,1451.509293183688,CD-IT,EMEA,602.0,EGGPLANT,35647.67197744476,SOUTH EUROPE,CAW1,ITALY,2311.4060908597316,22944.385970355543,11168051.0,1,3515.0,20632.97987949581,3051.0902770943153,19893.29569326123
5052,CT7,Italy,2021.04,ITALY,CD-Italy,94.54986157732526,CD-IT,EMEA,602.0,EGGPLANT,21667.85976899962,SOUTH EUROPE,CAW1,ITALY,5145.826945737131,30858.314745825264,11168051.0,1,3515.0,25712.487800088133,5699.786753206331,25158.527992618932
5053,CT7,Italy,2021.02,ITALY,CD-Italy,516.803835534874,CD-IT,EMEA,602.0,EGGPLANT,27721.22239163338,SOUTH EUROPE,CAW1,ITALY,1979.6159352931065,14914.7749897409,11168051.0,1,3515.0,12935.159054447793,1554.4751364469676,13360.299853293931
5054,CT7,Italy,2022.04,ITALY,CD-Italy,447.2953692732327,CD-IT,EMEA,602.0,EGGPLANT,15719.01091496482,SOUTH EUROPE,CAW1,ITALY,3858.450180575039,24511.453020548655,11168051.0,1,3515.0,20653.002839973615,5110.0740934007645,19401.37892714789
5055,CT50,Spain,2021.03,EMEA PROCESSING,CD-Spain-Proc,317.595929295191,CD-ES-PROC,EMEA,659.0,EGGPLANT,19789.89316684347,NORTH EUROPE,CAW2,EMEA PROCESSING,1620.130266985751,11620.1730682406,10833333.0,1,3781.0,10000.04280125485,1737.4601678326842,9882.712900407916
5056,CT50,Spain,2021.03,EMEA PROCESSING,CD-Spain-Proc,2442.237570182986,CD-ES-PROC,EMEA,659.0,EGGPLANT,4761.73447785944,NORTH EUROPE,CAW2,EMEA PROCESSING,4286.306514351841,32511.298145457262,10833333.0,1,3781.0,28224.991631105422,5430.100560118117,27081.197585339145
5057,CT50,Spain,2021.03,EMEA PROCESSING,CD-Spain-Proc,989.6396267915006,CD-ES-PROC,EMEA,659.0,EGGPLANT,33841.74305225552,NORTH EUROPE,CAW2,EMEA PROCESSING,4085.1137634974957,30336.69745825407,10833333.0,1,3781.0,26251.583694756577,5932.986347913461,24403.71111034061
5058,CT50,Portugal,2020.01,EMEA PROCESSING,CD-Portugal-Proc,1118.162196682477,CD-PT-PROC,EMEA,659.0,EGGPLANT,31699.05821479878,NORTH EUROPE,CAW2,EMEA PROCESSING,3468.2789716093084,27093.19498143866,10833333.0,1,3781.0,23624.91600982935,3925.4805658353603,23167.7144156033
5059,CT56,Romania,2021.09,CENTRAL EUROPE & BALKANS,CD-Romania,263.4666193680281,CD-RO,EMEA,634.0,EGGPLANT,50042.42342332601,"E-EUROPE, AFRICA & IRAN",CAE1,E-EUROPE & ISRAEL,4842.75315993297,34192.856638949175,11168051.0,1,3605.0,29350.10347901621,4981.677328915598,29211.179310033578
5060,CT7,Italy,2021.03,ITALY,CD-Italy,890.3386491816453,CD-IT,EMEA,602.0,EGGPLANT,1422.631768559073,SOUTH EUROPE,CAW1,ITALY,2165.8323108873255,16134.531422155156,11168051.0,1,3515.0,13968.69911126783,2457.843386292649,13676.688035862508
5061,CT7,Italy,2020.04,ITALY,CD-Italy,847.5392492980825,CD-IT,EMEA,602.0,EGGPLANT,20979.47363755051,SOUTH EUROPE,CAW1,ITALY,2665.8179658601707,17446.76033268137,11168051.0,1,3515.0,14780.9423668212,2884.569277808979,14562.19105487239
5062,CT5,Portugal,2022.04,IBERICA,CD-Portugal,368.0954719750577,CD-PT,EMEA,650.0,EGGPLANT,23073.38817247968,SOUTH EUROPE,CAW1,IBERICA,3800.5738925744927,27519.840836678068,10833333.0,1,3781.0,23719.266944103576,4049.483234886922,23470.357601791147
5063,CT5,Portugal,2022.03,IBERICA,CD-Portugal,1540.640366883281,CD-PT,EMEA,650.0,EGGPLANT,2923.425680523396,SOUTH EUROPE,CAW1,IBERICA,1710.563082336718,12128.060449552375,10833333.0,1,3781.0,10417.497367215658,1478.673197885636,10649.38725166674
5064,CT7,Italy,2021.11,ITALY,CD-Italy,628.6962964090399,CD-IT,EMEA,602.0,EGGPLANT,-5898.694480294278,SOUTH EUROPE,CAW1,ITALY,2963.250714003701,25159.01076214544,11168051.0,1,3515.0,22195.76004814174,2714.804816468799,22444.205945676644
5065,CT7,Italy,2022.04,ITALY,CD-Italy,156.2956103919573,CD-IT,EMEA,602.0,EGGPLANT,28562.54027746258,SOUTH EUROPE,CAW1,ITALY,2514.4930002010046,15629.03027962577,11168051.0,1,3515.0,13114.537279424765,1418.5839412452672,14210.446338380501
5066,CT7,Italy,2022.02,ITALY,CD-Italy,360.9051606464677,CD-IT,EMEA,602.0,EGGPLANT,46757.75709773994,SOUTH EUROPE,CAW1,ITALY,3336.1200119776786,27511.458260524756,11168051.0,1,3515.0,24175.33824854708,4277.572901217938,23233.88535930682
5067,CT7,Italy,2021.05,ITALY,CD-Italy,1887.895502269947,CD-IT,EMEA,602.0,EGGPLANT,69565.29061139071,SOUTH EUROPE,CAW1,ITALY,3721.3580877443574,26181.52992997621,11168051.0,1,3515.0,22460.17184223185,4874.631449469092,21306.898480507116
5068,CT7,Italy,2021.03,ITALY,CD-Italy,344.0040073747613,CD-IT,EMEA,602.0,EGGPLANT,20654.36122780158,SOUTH EUROPE,CAW1,ITALY,3736.45792764288,26042.184318449596,11168051.0,1,3515.0,22305.726390806714,2540.679121283014,23501.50519716658
5069,CT7,Italy,2021.02,ITALY,CD-Italy,2028.465379764138,CD-IT,EMEA,602.0,EGGPLANT,26636.15300524637,SOUTH EUROPE,CAW1,ITALY,1446.963598316694,11488.7988575522,11168051.0,1,3515.0,10041.835259235506,1699.2713258259091,9789.52753172629
5070,CT7,Italy,2021.03,ITALY,CD-Italy,72.09762554021933,CD-IT,EMEA,602.0,EGGPLANT,35673.08941521594,SOUTH EUROPE,CAW1,ITALY,3411.4143495163435,25949.03457008373,11168051.0,1,3515.0,22537.620220567387,6445.476965292991,19503.55760479074
5071,CT7,Italy,2021.03,ITALY,CD-Italy,994.6072468443127,CD-IT,EMEA,602.0,EGGPLANT,37763.6965582599,SOUTH EUROPE,CAW1,ITALY,4750.700228994948,29151.37981101959,11168051.0,1,3515.0,24400.67958202464,2348.1101450008036,26803.269666018787
5072,CT7,Italy,2020.03,ITALY,CD-Italy,254.281038240091,CD-IT,EMEA,602.0,EGGPLANT,419.7733255580933,SOUTH EUROPE,CAW1,ITALY,4074.762360227743,24803.440767032185,11168051.0,1,3515.0,20728.678406804444,2507.933738901305,22295.50702813088
5073,CT7,Italy,2020.09,ITALY,CD-Italy,2092.664622042303,CD-IT,EMEA,602.0,EGGPLANT,21406.54167062016,SOUTH EUROPE,CAW1,ITALY,2539.7848300067963,15507.717292953848,11168051.0,1,3515.0,12967.932462947052,1885.7163043716002,13622.000988582247
5074,CT7,Italy,2022.03,ITALY,CD-Italy,1015.505681279449,CD-IT,EMEA,602.0,EGGPLANT,4727.337773788851,SOUTH EUROPE,CAW1,ITALY,5698.17055149404,33553.07401291487,11168051.0,1,3515.0,27854.90346142083,5324.927382049939,28228.14663086493
5075,CT7,Italy,2020.07,ITALY,CD-Italy,87.38349789482675,CD-IT,EMEA,602.0,EGGPLANT,24577.59697201425,SOUTH EUROPE,CAW1,ITALY,2866.8517656119757,16656.726950289587,10823884.0,1,3515.0,13789.87518467761,2647.931932232498,14008.795018057088
5076,CT7,Italy,2022.03,ITALY,CD-Italy,138.406388327852,CD-IT,EMEA,602.0,EGGPLANT,43724.1712707315,SOUTH EUROPE,CAW1,ITALY,2536.779936393562,14674.813219692409,11168051.0,1,3515.0,12138.033283298846,2455.525425390796,12219.287794301614
5077,CT7,Italy,2021.01,ITALY,CD-Italy,1508.967858612232,CD-IT,EMEA,602.0,EGGPLANT,9683.360481060623,SOUTH EUROPE,CAW1,ITALY,1891.0753507947902,17044.35416127748,11168051.0,1,3515.0,15153.27881048269,3894.6021452973887,13149.75201598009
5078,CT7,Italy,2020.12,ITALY,CD-Italy,20.70620446448646,CD-IT,EMEA,602.0,EGGPLANT,4077.353890851999,SOUTH EUROPE,CAW1,ITALY,2185.5900900718584,19719.992852396415,11168051.0,1,3515.0,17534.402762324557,4160.158110060168,15559.834742336247
5079,CT7,Italy,2020.02,ITALY,CD-Italy,797.3331840318327,CD-IT,EMEA,602.0,EGGPLANT,16315.6144038143,SOUTH EUROPE,CAW1,ITALY,2331.1198769250755,16267.25691082026,11168051.0,1,3515.0,13936.137033895186,2528.7699413352825,13738.486969484979
5080,CT7,Italy,2020.01,ITALY,CD-Italy,1103.466375945353,CD-IT,EMEA,602.0,EGGPLANT,-24568.50563476053,SOUTH EUROPE,CAW1,ITALY,2841.409968620027,28734.832649904434,11168051.0,1,3515.0,25893.422681284406,3702.360579949961,25032.472069954474
5081,CT7,Italy,2021.03,ITALY,CD-Italy,127.0587386472232,CD-IT,EMEA,602.0,EGGPLANT,-208.0016392436555,SOUTH EUROPE,CAW1,ITALY,1832.2789091510022,28414.739576487475,11168051.0,1,3515.0,26582.460667336472,2912.1462235337535,25502.59335295372
5082,CT7,Italy,2022.01,ITALY,CD-Italy,200.5243251649252,CD-IT,EMEA,602.0,EGGPLANT,34906.22171540645,SOUTH EUROPE,CAW1,ITALY,3808.4920115939008,33728.55978135728,11168051.0,1,3515.0,29920.06776976338,4555.168154726582,29173.3916266307
5083,CT50,Portugal,2022.02,EMEA PROCESSING,CD-Portugal-Proc,930.7302751900148,CD-PT-PROC,EMEA,659.0,EGGPLANT,29076.44949778056,NORTH EUROPE,CAW2,EMEA PROCESSING,2597.9400331058932,24890.38530541293,10833333.0,1,3781.0,22292.445272307035,3442.303612948724,21448.081692464206
5084,CT59,Iran,2020.08,IRAN,CD-Iran,1844.630431725239,CD-IR,EMEA,688.0,EGGPLANT,51236.69594009966,"E-EUROPE, AFRICA & IRAN",CAE1,IRAN,3533.648490368708,23187.160755061654,11206946.0,1,3605.0,19653.512264692945,3599.9817236982103,19587.179031363445
5085,CT56,Romania,2020.1,CENTRAL EUROPE & BALKANS,CD-Romania,290.5356606208126,CD-RO,EMEA,634.0,EGGPLANT,33289.71289749679,"E-EUROPE, AFRICA & IRAN",CAE1,E-EUROPE & ISRAEL,1551.4481173429942,14146.573947220488,11206946.0,1,3605.0,12595.125829877494,2423.568495633633,11723.005451586854
5086,CT53,Unit.Arab Emir.,2021.08,MIDDLE EAST,CD-Unit.Arab Emir.,1408.640304400598,CD-AE,EMEA,689.0,EGGPLANT,-1022.646104345167,"TURKEY, M-EAST & MAGHREB",CAE2,MIDDLE EAST & EGYPT,2792.5530913849034,19532.63464266047,11206946.0,1,3605.0,16740.081551275565,3028.288917059242,16504.345725601226
5087,CT53,Bahrain,2021.03,MIDDLE EAST,CD-Bahrain,1754.951271477295,CD-BH,EMEA,689.0,EGGPLANT,-20308.5312710907,"TURKEY, M-EAST & MAGHREB",CAE2,MIDDLE EAST & EGYPT,1451.919014428348,14271.792592857959,11206946.0,1,3605.0,12819.873578429611,1543.9033679180136,12727.889224939945
5088,CT53,Egypt,2022.03,MIDDLE EAST,CD-Egypt,746.7757694599894,CD-EG,EMEA,683.0,EGGPLANT,-2067.190844754169,"TURKEY, M-EAST & MAGHREB",CAE2,MIDDLE EAST & EGYPT,4175.629479147076,26140.801935916556,10767158.0,1,3605.0,21965.17245676948,4434.3450059432525,21706.456929973305
5089,CT5,Spain,2022.02,IBERICA,CD-Spain,1389.26858785168,CD-ES,EMEA,649.0,EGGPLANT,5592.019791287188,SOUTH EUROPE,CAW1,IBERICA,3892.1858773656536,32495.35814025982,10907903.0,1,3781.0,28603.172262894168,3190.061359679851,29305.29678057997
5090,CT7,Italy,2021.01,ITALY,CD-Italy,1233.382756485707,CD-IT,EMEA,602.0,EGGPLANT,28053.69309542888,SOUTH EUROPE,CAW1,ITALY,3566.579450848674,24775.887496714735,10907903.0,1,3515.0,21209.308045866062,3844.6639356341184,20931.223561080616
5091,CT7,Italy,2020.07,ITALY,CD-Italy,79.7737684217891,CD-IT,EMEA,602.0,EGGPLANT,14114.36173721059,SOUTH EUROPE,CAW1,ITALY,1828.7434556096673,17000.02259053494,11168051.0,1,3515.0,15171.279134925271,3061.5133744370214,13938.509216097918
5092,CT7,Italy,2022.02,ITALY,CD-Italy,225.1995553833077,CD-IT,EMEA,602.0,EGGPLANT,12713.79467288439,SOUTH EUROPE,CAW1,ITALY,2843.8336093642906,17527.32225282701,10907903.0,1,3515.0,14683.488643462717,2301.565118918087,15225.757133908923
5093,CT7,Italy,2022.12,ITALY,CD-Italy,315.773440811859,CD-IT,EMEA,602.0,EGGPLANT,-21045.76123632599,SOUTH EUROPE,CAW1,ITALY,2697.444379672737,19307.302372468966,10907903.0,1,3515.0,16609.85799279623,3165.316094172282,16141.986278296685
5094,CT7,Italy,2021.01,ITALY,CD-Italy,1510.6311782752,CD-IT,EMEA,602.0,EGGPLANT,28173.0124529697,SOUTH EUROPE,CAW1,ITALY,1731.434695728448,15084.99553582912,10907903.0,1,3515.0,13353.560840100672,2500.0693627908945,12584.926173038226
5095,CT56,Slovenia,2021.1,CENTRAL EUROPE & BALKANS,CD-Slovenia,1627.504806136315,CD-SI,EMEA,634.0,EGGPLANT,-6482.270117533113,"E-EUROPE, AFRICA & IRAN",CAE1,E-EUROPE & ISRAEL,1980.6753180887454,19340.192030808226,10757694.0,1,3605.0,17359.51671271948,2714.519325216264,16625.672705591962
5096,CT56,Slovenia,2022.11,CENTRAL EUROPE & BALKANS,CD-Slovenia,1817.209344795611,CD-SI,EMEA,634.0,EGGPLANT,911.2431435771459,"E-EUROPE, AFRICA & IRAN",CAE1,E-EUROPE & ISRAEL,2456.663552957282,18020.800870309307,10757694.0,1,3605.0,15564.137317352026,2908.9518004218394,15111.849069887468
5097,CT7,Italy,2022.02,ITALY,CD-Italy,155.1004248762584,CD-IT,EMEA,602.0,EGGPLANT,27155.51451071076,SOUTH EUROPE,CAW1,ITALY,1498.1785661473932,14011.304976468518,10907903.0,1,3515.0,12513.126410321125,2221.6139939315717,11789.690982536948
5098,CT7,Italy,2020.04,ITALY,CD-Italy,1545.73233450526,CD-IT,EMEA,602.0,EGGPLANT,-35915.2717614863,SOUTH EUROPE,CAW1,ITALY,2476.1652594926177,25196.16875609194,10907903.0,1,3515.0,22720.003496599325,4142.922142361073,21053.24661373087
5099,CT7,Italy,2022.02,ITALY,CD-Italy,1125.597191133074,CD-IT,EMEA,602.0,EGGPLANT,44287.51430557909,SOUTH EUROPE,CAW1,ITALY,4481.280227229218,33075.98275138693,10907903.0,1,3515.0,28594.702524157714,3507.619006162288,29568.363745224644
5100,CT7,Italy,2021.03,ITALY,CD-Italy,104.1219031989859,CD-IT,EMEA,602.0,EGGPLANT,6560.394644562944,SOUTH EUROPE,CAW1,ITALY,1920.947549164183,12450.148193507797,10907903.0,1,3515.0,10529.200644343615,1308.7660613659853,11141.382132141813
5101,CT7,Italy,2022.01,ITALY,CD-Italy,868.1461614509324,CD-IT,EMEA,602.0,EGGPLANT,18955.11516107047,SOUTH EUROPE,CAW1,ITALY,2623.492763858339,16346.761198867742,10907903.0,1,3515.0,13723.268435009402,2960.7753331253125,13385.98586574243
5102,CT53,Egypt,2022.01,MIDDLE EAST,CD-Egypt,776.40319378628,CD-EG,EMEA,683.0,EGGPLANT,39638.88269229521,"TURKEY, M-EAST & MAGHREB",CAE2,MIDDLE EAST & EGYPT,2053.72172862701,12161.410659869276,10767158.0,1,3605.0,10107.688931242266,1195.900177799935,10965.510482069341
5103,CT7,Italy,2022.01,ITALY,CD-Italy,589.9372578177015,CD-IT,EMEA,602.0,EGGPLANT,32088.81301900787,SOUTH EUROPE,CAW1,ITALY,4109.263086727049,27200.708121204556,10907903.0,1,3515.0,23091.445034477507,3483.098335936346,23717.60978526821
5104,CT53,Syria,2020.1,MIDDLE EAST,CD-Syria,1216.585484223549,CD-SY,EMEA,656.0,EGGPLANT,-10722.1217745039,"TURKEY, M-EAST & MAGHREB",CAE2,MIDDLE EAST & EGYPT,2621.831207447847,23018.972505339792,10767158.0,1,3605.0,20397.141297891943,6154.427724769038,16864.544780570755
5105,CT53,Syria,2020.11,MIDDLE EAST,CD-Syria,636.8696611867933,CD-SY,EMEA,656.0,EGGPLANT,-36568.57162449764,"TURKEY, M-EAST & MAGHREB",CAE2,MIDDLE EAST & EGYPT,3756.693241993367,24241.825102632483,10767158.0,1,3605.0,20485.131860639118,2111.353413914946,22130.47168871754
5106,CT56,Russian Fed.,2020.09,RUSSIA & UKRAINE,CD-Russian Fed.,503.1160857824489,CD-RU,EMEA,684.0,EGGPLANT,-13351.05178689134,"E-EUROPE, AFRICA & IRAN",CAE1,E-EUROPE & ISRAEL,2790.6709586115885,24909.60878766211,10757694.0,1,3605.0,22118.93782905052,3955.522655219087,20954.086132443023
5107,CT7,Italy,2020.11,ITALY,CD-Italy,633.8706686930868,CD-IT,EMEA,602.0,EGGPLANT,17589.56106769748,SOUTH EUROPE,CAW1,ITALY,2200.670549061762,21455.114315452156,11168051.0,1,3515.0,19254.443766390395,2108.870384286976,19346.24393116518
5108,CT7,Italy,2020.1,ITALY,CD-Italy,887.626383512373,CD-IT,EMEA,602.0,EGGPLANT,19898.85978046742,SOUTH EUROPE,CAW1,ITALY,2349.3165331857927,21791.43582719345,11168051.0,1,3515.0,19442.119294007658,3800.598109757175,17990.837717436276
5109,CT56,Russian Fed.,2020.05,RUSSIA & UKRAINE,CD-Russian Fed.,1162.006619911021,CD-RU,EMEA,684.0,EGGPLANT,25421.90320264252,"E-EUROPE, AFRICA & IRAN",CAE1,E-EUROPE & ISRAEL,1202.6038522578901,20155.675698627347,10757694.0,1,3605.0,18953.071846369457,3379.115043613289,16776.56065501406
5110,CT7,Italy,2022.04,ITALY,CD-Italy,1008.710496567394,CD-IT,EMEA,602.0,EGGPLANT,47692.93102739791,SOUTH EUROPE,CAW1,ITALY,2673.9649612068624,22187.474252995737,10907903.0,1,3515.0,19513.509291788876,2238.9869025280186,19948.487350467716
5111,CT7,Italy,2020.01,ITALY,CD-Italy,2046.095608941658,CD-IT,EMEA,602.0,EGGPLANT,-29591.87449113715,SOUTH EUROPE,CAW1,ITALY,1935.104562318518,15021.16904379566,10801800.0,1,3515.0,13086.064481477142,2798.9431595117767,12222.225884283884
5112,CT7,Italy,2021.12,ITALY,CD-Italy,568.086853154749,CD-IT,EMEA,602.0,EGGPLANT,17067.96364382772,SOUTH EUROPE,CAW1,ITALY,2824.0053374719178,28090.91431579564,10801800.0,1,3515.0,25266.90897832372,3247.7095276565196,24843.20478813912
5113,CT7,Italy,2021.07,ITALY,CD-Italy,1310.110078941323,CD-IT,EMEA,602.0,EGGPLANT,36931.21968862819,SOUTH EUROPE,CAW1,ITALY,4259.33292525591,27987.842263328563,10801800.0,1,3515.0,23728.509338072654,4321.393910216417,23666.448353112144
5114,CT7,Italy,2022.08,ITALY,CD-Italy,862.8724716850634,CD-IT,EMEA,602.0,EGGPLANT,25720.01880073425,SOUTH EUROPE,CAW1,ITALY,2881.848581228448,25228.384173105023,10801800.0,1,3515.0,22346.535591876574,1974.4490677575166,23253.935105347507
5115,CT7,Italy,2020.01,ITALY,CD-Italy,963.3553927633687,CD-IT,EMEA,602.0,EGGPLANT,-3867.61902162301,SOUTH EUROPE,CAW1,ITALY,4267.709413447466,32360.795207426934,10801800.0,1,3515.0,28093.085793979466,3288.956998970412,29071.838208456524
5116,CT7,Italy,2020.05,ITALY,CD-Italy,223.6336035957603,CD-IT,EMEA,602.0,EGGPLANT,-29803.57811629742,SOUTH EUROPE,CAW1,ITALY,3878.0306261867154,27015.64292289243,10801800.0,1,3515.0,23137.612296705716,5051.827255918635,21963.815666973795
5117,CT7,Italy,2020.02,ITALY,CD-Italy,216.5607403128728,CD-IT,EMEA,602.0,EGGPLANT,11681.87769713237,SOUTH EUROPE,CAW1,ITALY,1673.862639027457,15205.475873329106,10770650.0,1,3515.0,13531.613234301649,2541.648043986201,12663.827829342905
5118,CT7,Italy,2021.03,ITALY,CD-Italy,1681.003923733405,CD-IT,EMEA,602.0,EGGPLANT,44451.02142684854,SOUTH EUROPE,CAW1,ITALY,5521.066480606082,35307.13394701119,10801800.0,1,3515.0,29786.06746640511,4210.348544482963,31096.78540252823
5119,CT7,Italy,2020.01,ITALY,CD-Italy,779.627396378168,CD-IT,EMEA,602.0,EGGPLANT,-24729.52733272123,SOUTH EUROPE,CAW1,ITALY,2223.523240713166,23406.991376051345,10801800.0,1,3515.0,21183.46813533818,2846.706087945728,20560.285288105617
5120,CT7,Italy,2022.07,ITALY,CD-Italy,1339.438337115944,CD-IT,EMEA,602.0,EGGPLANT,58525.00027637499,SOUTH EUROPE,CAW1,ITALY,4018.2343744578293,31915.11278475217,10801800.0,1,3515.0,27896.878410294343,6392.5463877118,25522.56639704037
5121,CT7,Italy,2020.07,ITALY,CD-Italy,2221.12534535135,CD-IT,EMEA,602.0,EGGPLANT,30167.89409983995,SOUTH EUROPE,CAW1,ITALY,3314.8909925226853,26658.427308892336,10801800.0,1,3515.0,23343.536316369653,5838.899035908438,20819.5282729839
5122,CT7,Italy,2021.06,ITALY,CD-Italy,1834.612918652742,CD-IT,EMEA,602.0,EGGPLANT,13917.64539798988,SOUTH EUROPE,CAW1,ITALY,2088.723288120423,14279.406282517795,10801800.0,1,3515.0,12190.682994397372,1728.3452258606283,12551.061056657167
5123,CT7,Italy,2021.03,ITALY,CD-Italy,646.2465317514879,CD-IT,EMEA,602.0,EGGPLANT,7579.618806584404,SOUTH EUROPE,CAW1,ITALY,2434.8347356310696,19952.36166834878,10801800.0,1,3515.0,17517.526932717712,3771.4515945883804,16180.910073760402
5124,CT7,Italy,2020.05,ITALY,CD-Italy,1446.189479319735,CD-IT,EMEA,602.0,EGGPLANT,12332.68135867394,SOUTH EUROPE,CAW1,ITALY,4927.528781004537,33745.85352490032,10801800.0,1,3515.0,28818.32474389578,4437.59201486867,29308.261510031647
5125,CT7,Italy,2021.04,ITALY,CD-Italy,1661.343674771783,CD-IT,EMEA,602.0,EGGPLANT,13160.0806022176,SOUTH EUROPE,CAW1,ITALY,1493.4221588116723,12070.718008099393,10801800.0,1,3515.0,10577.29584928772,1049.84819445466,11020.869813644733
5126,CT7,Italy,2021.04,ITALY,CD-Italy,758.2468945149292,CD-IT,EMEA,602.0,EGGPLANT,33853.51683765134,SOUTH EUROPE,CAW1,ITALY,2253.236661261316,17429.462946044343,10801800.0,1,3515.0,15176.226284783028,2313.9485581476747,15115.514387896668
5127,CT7,Italy,2020.03,ITALY,CD-Italy,1118.626642055185,CD-IT,EMEA,602.0,EGGPLANT,-13370.23907578145,SOUTH EUROPE,CAW1,ITALY,4460.361979965397,25864.591103366154,10801800.0,1,3515.0,21404.229123400757,2524.551553482018,23340.039549884135
5128,CT7,Italy,2022.05,ITALY,CD-Italy,1278.867664536089,CD-IT,EMEA,602.0,EGGPLANT,12761.09240730733,SOUTH EUROPE,CAW1,ITALY,1918.0523433360852,17879.248988994663,10801800.0,1,3515.0,15961.196645658576,2989.559098513214,14889.689890481448
5129,CT7,Italy,2020.01,ITALY,CD-Italy,332.7677665667122,CD-IT,EMEA,602.0,EGGPLANT,-2171.346949376268,SOUTH EUROPE,CAW1,ITALY,5699.36524845302,30308.443893949978,10801800.0,1,3515.0,24609.078645496957,3695.1030270482465,26613.34086690173
5130,CT7,Italy,2020.02,ITALY,CD-Italy,53.28515214817764,CD-IT,EMEA,602.0,EGGPLANT,3610.649709192021,SOUTH EUROPE,CAW1,ITALY,2752.246267320228,29219.496489809666,10801800.0,1,3515.0,26467.250222489438,3586.21085243516,25633.285637374505
5131,CT7,Italy,2021.02,ITALY,CD-Italy,2.790874709537547,CD-IT,EMEA,602.0,EGGPLANT,-3855.216350774944,SOUTH EUROPE,CAW1,ITALY,2793.2902927478867,21897.5351640439,10801800.0,1,3515.0,19104.244871296014,1761.5437371903276,20135.991426853572
5132,CT7,Italy,2021.03,ITALY,CD-Italy,496.1593613413731,CD-IT,EMEA,602.0,EGGPLANT,54345.56862285703,SOUTH EUROPE,CAW1,ITALY,1945.287990585603,15606.725871994156,10801800.0,1,3515.0,13661.437881408554,2944.1543785085196,12662.571493485637
5133,CT7,Italy,2022.01,ITALY,CD-Italy,1484.56084341236,CD-IT,EMEA,602.0,EGGPLANT,-7888.500589945486,SOUTH EUROPE,CAW1,ITALY,2822.2531453754086,32110.6933553888,10801800.0,1,3515.0,29288.440210013392,6773.164139997235,25337.529215391565
5134,CT7,Italy,2021.02,ITALY,CD-Italy,1423.286489420592,CD-IT,EMEA,602.0,EGGPLANT,5323.839908154983,SOUTH EUROPE,CAW1,ITALY,2564.184928226809,21748.278097515227,10801800.0,1,3515.0,19184.09316928842,2655.40615685967,19092.871940655557
5135,CT7,Italy,2022.02,ITALY,CD-Italy,1192.565187108642,CD-IT,EMEA,602.0,EGGPLANT,15256.0401367617,SOUTH EUROPE,CAW1,ITALY,3362.853388121744,23827.008325298586,10801800.0,1,3515.0,20464.15493717684,2214.037556319791,21612.970768978794
5136,CT7,Italy,2020.03,ITALY,CD-Italy,2018.584358117061,CD-IT,EMEA,602.0,EGGPLANT,-27117.61355030884,SOUTH EUROPE,CAW1,ITALY,2695.070464708395,15779.364498272591,10801800.0,1,3515.0,13084.294033564196,2204.961958623984,13574.402539648607
5137,CT7,Italy,2020.06,ITALY,CD-Italy,679.1073825130031,CD-IT,EMEA,602.0,EGGPLANT,-15859.30689178074,SOUTH EUROPE,CAW1,ITALY,3337.2133330706306,25894.387838974148,10801800.0,1,3515.0,22557.174505903517,4167.674682643769,21726.713156330377
5138,CT7,Italy,2022.12,ITALY,CD-Italy,351.6900525327709,CD-IT,EMEA,602.0,EGGPLANT,-3017.824879568678,SOUTH EUROPE,CAW1,ITALY,3386.393599162134,20185.98241430989,10801800.0,1,3515.0,16799.588815147756,3305.885309900793,16880.097104409095
5139,CT7,Italy,2021.02,ITALY,CD-Italy,2197.758192977416,CD-IT,EMEA,602.0,EGGPLANT,6163.123211756985,SOUTH EUROPE,CAW1,ITALY,4299.737918405221,28658.83645023015,10801800.0,1,3515.0,24359.09853182493,3231.1281821389944,25427.708268091155
5140,CT7,Italy,2021.01,ITALY,CD-Italy,570.7991188932187,CD-IT,EMEA,602.0,EGGPLANT,-23747.74342663792,SOUTH EUROPE,CAW1,ITALY,1998.676264834558,16855.25380251222,10801800.0,1,3515.0,14856.577537677662,2155.1169871014627,14700.136815410757
