period,material_number,country,region,region_description,crop,net_sales,gross_sales,base_sales,surcharge,discount,net_qty,commercial_team,company_code,commercial_team_description
2021-02-01,10767595,India,Asia,SA & SEA,CABBAGE,10225.16244633189,11869.2509356497,10174.94890919897,1694.302026450729,1644.088489317816,571.3769708986233,CT29,1266.0,INDIA
2021-04-01,10767595,India,Asia,SA & SEA,CABBAGE,16300.77222731696,18478.96111662252,16148.03669527653,2330.924421345987,2178.188889305557,922.5538088973126,CT29,1266.0,INDIA
2021-04-01,10767595,India,Asia,SA & SEA,CABBAGE,18351.47455077508,21831.7796609323,18791.59306396815,3040.186596964144,3480.305110157222,213.1538764579534,CT29,1266.0,INDIA
2021-06-01,10767595,India,Asia,SA & SEA,CABBAGE,26688.57059095827,31850.37693310076,27448.43210372182,4401.944829378942,5161.806342142498,111.0059638749491,CT29,1266.0,INDIA
2021-06-01,10767595,India,Asia,SA & SEA,CABBAGE,27245.57581034024,31047.69252379607,27425.92739339339,3621.765130402683,3802.11671345583,693.677327947888,CT29,1266.0,INDIA
2021-01-01,10767595,India,Asia,SA & SEA,CABBAGE,21433.60142620769,27183.19723271002,22731.93562443645,4451.261608273565,5749.595806502329,229.3611941380533,CT29,1266.0,INDIA
2021-05-01,10767595,India,Asia,SA & SEA,CABBAGE,22566.07261998253,27001.81035751198,23465.39882885841,3536.41152865357,4435.737737529445,973.6291546968401,CT29,1266.0,INDIA
2021-06-01,10767595,India,Asia,SA & SEA,CABBAGE,21177.96644452417,24699.86060999511,21437.56768356682,3262.292926428293,3521.89416547095,703.499942007968,CT29,1266.0,INDIA
2021-07-01,10767595,India,Asia,SA & SEA,CABBAGE,18914.91033935351,22394.52026767932,19568.91846401907,2825.601803660257,3479.609928325815,209.890540157897,CT29,1266.0,INDIA
2021-06-01,10767595,India,Asia,SA & SEA,CABBAGE,18921.92387155275,22478.0665570222,19905.57411964649,2572.492437375717,3556.142685469459,1832.228792093708,CT29,1266.0,INDIA
2021-05-01,10767595,India,Asia,SA & SEA,CABBAGE,27328.28315214915,30314.19171956686,25154.73319105011,5159.458528516749,2985.908567417708,1287.833361578498,CT29,1266.0,INDIA
2021-01-01,10767595,India,Asia,SA & SEA,CABBAGE,21444.14270007446,27932.3144135599,24330.39718868393,3601.917224875967,6488.171713485441,1343.784337177636,CT29,1266.0,INDIA
2021-01-01,10767595,India,Asia,SA & SEA,CABBAGE,17450.64785577745,21061.73117501724,17981.27563102949,3080.455543987753,3611.083319239786,1.997904333274391,CT29,1266.0,INDIA
2021-06-01,10767595,India,Asia,SA & SEA,CABBAGE,23416.60027896247,29075.202701649,24984.55553617854,4090.647165470453,5658.602422686525,718.7970658212574,CT29,1266.0,INDIA
2021-05-01,10767595,India,Asia,SA & SEA,CABBAGE,20561.13201611188,23876.07925839786,19772.41854350582,4103.660714892038,3314.947242285985,1383.346281902641,CT29,1266.0,INDIA
2021-04-01,10767595,India,Asia,SA & SEA,CABBAGE,23962.57448960868,27997.78852394231,23938.36078454159,4059.427739400722,4035.214034333628,2019.099565706551,CT29,1266.0,INDIA
2021-05-01,10767595,India,Asia,SA & SEA,CABBAGE,24431.28119435218,27426.4642210844,23261.60762651097,4164.856594573436,2995.183026732227,1274.605024957943,CT29,1266.0,INDIA
2021-01-01,10767595,India,Asia,SA & SEA,CABBAGE,25205.67635895008,32287.32854639785,27749.7887823018,4537.539764096046,7081.65218744777,1637.269622124486,CT29,1266.0,INDIA
2021-05-01,10767595,India,Asia,SA & SEA,CABBAGE,15372.71464767848,16910.48221380875,14763.54276283767,2146.939450971076,1537.767566130266,1274.501983483672,CT29,1266.0,INDIA
2021-05-01,10767595,India,Asia,SA & SEA,CABBAGE,25132.35398250956,30504.02723857752,25443.86565275942,5060.161585818099,5371.673256067956,1129.328553027341,CT29,1266.0,INDIA
2021-02-01,10767595,India,Asia,SA & SEA,CABBAGE,21166.49893104695,26338.83129659357,23735.74910939765,2603.082187195922,5172.332365546617,1443.043853472534,CT29,1266.0,INDIA
2021-05-01,10767595,India,Asia,SA & SEA,CABBAGE,24350.00784404201,29472.32850188861,26092.39105996091,3379.937441927701,5122.320657846597,1423.664998832141,CT29,1266.0,INDIA
2021-06-01,10767595,India,Asia,SA & SEA,CABBAGE,13547.60081133058,16219.04814478766,13983.66108085506,2235.387063932606,2671.447333457089,1266.277326994731,CT29,1266.0,INDIA
2021-06-01,10767595,India,Asia,SA & SEA,CABBAGE,26935.62542080022,32866.11060623763,28236.09117043431,4630.019435803321,5930.485185437408,447.7957188380072,CT29,1266.0,INDIA
2021-06-01,10767595,India,Asia,SA & SEA,CABBAGE,15920.20738369618,20383.33971559665,17402.74774903442,2980.591966562226,4463.132331900473,730.0570087008389,CT29,1266.0,INDIA
2021-06-01,10767595,India,Asia,SA & SEA,CABBAGE,17415.15943821958,20914.40059234048,17398.13257300534,3516.26801933514,3499.241154120905,616.2747630733397,CT29,1266.0,INDIA
2021-04-01,10767595,India,Asia,SA & SEA,CABBAGE,25577.52391613492,30289.20470547288,25805.81056824652,4483.394137226353,4711.680789337952,343.8986234276211,CT29,1266.0,INDIA
2021-07-01,10767595,India,Asia,SA & SEA,CABBAGE,27914.55000855829,33154.5339507141,28587.72990000706,4566.804050707042,5239.983942155815,86.06395931680794,CT29,1266.0,INDIA
2021-07-01,10767595,India,Asia,SA & SEA,CABBAGE,15675.3946858069,16818.04873737493,15206.62593101439,1611.42280636054,1142.654051568033,1019.924575189079,CT29,1266.0,INDIA
2021-03-01,10767595,India,Asia,SA & SEA,CABBAGE,26242.5694696866,33402.74463333852,29987.53726827701,3415.207365061513,7160.175163651922,1067.012724018662,CT29,1266.0,INDIA
2021-06-01,10767595,India,Asia,SA & SEA,CABBAGE,19830.25162254235,25840.56351975636,21576.63842306237,4263.925096693993,6010.31189721401,182.4841482122431,CT29,1266.0,INDIA
2021-06-01,10767595,India,Asia,SA & SEA,CABBAGE,11178.04907032842,12822.63941253268,11811.74739825593,1010.892014276751,1644.590342204263,2374.760979904905,CT29,1266.0,INDIA
2021-12-01,10767595,India,Asia,SA & SEA,CABBAGE,15223.97305360537,18453.34629939533,16331.6659553939,2121.680344001426,3229.373245789955,1936.188996729338,CT29,1266.0,INDIA
2021-02-01,10767595,India,Asia,SA & SEA,CABBAGE,16088.93261461958,19817.28934993305,17803.2568579861,2014.032491946941,3728.356735313466,925.3907653084991,CT29,1266.0,INDIA
2021-04-01,10767595,India,Asia,SA & SEA,CABBAGE,26574.64281124435,30182.59136078175,26035.73256577866,4146.858795003083,3607.9485495374,40.26882634482645,CT29,1266.0,INDIA
2021-06-01,10767595,India,Asia,SA & SEA,CABBAGE,28819.99960146149,32503.28181473682,29309.42993472729,3193.851880009539,3683.282213275334,1912.025425902838,CT29,1266.0,INDIA
2021-01-01,10767595,India,Asia,SA & SEA,CABBAGE,18434.23330605814,22488.19253657207,20100.04371230621,2388.148824265857,4053.959230513934,938.3739478966643,CT29,1266.0,INDIA
2021-05-01,10825916,India,Asia,SA & SEA,CABBAGE,19819.23258252062,23115.25756558541,20038.48688146037,3076.770684125038,3296.024983064783,1117.0416785129,CT29,1266.0,INDIA
2021-07-01,10775734,India,Asia,SA & SEA,CABBAGE,27498.09433103339,29468.03024710523,25074.41467550044,4393.615571604794,1969.935916071844,1767.444871390482,CT29,1266.0,INDIA
2021-08-01,10825916,India,Asia,SA & SEA,CABBAGE,18395.78327450065,23185.00812716737,19362.05778767576,3822.950339491601,4789.224852666714,1275.730357080526,CT29,1266.0,INDIA
2021-01-01,10825916,India,Asia,SA & SEA,CABBAGE,25773.51855203673,31582.96306199626,26030.48598732677,5552.477074669483,5809.444509959527,391.2687052239476,CT29,1266.0,INDIA
2021-01-01,10825916,India,Asia,SA & SEA,CABBAGE,11531.73698920894,12645.74088145648,10912.94504528434,1732.795836172133,1114.003892247538,584.9999836124219,CT29,1266.0,INDIA
2021-03-01,10825916,Thailand,Asia,SA & SEA,CABBAGE,19323.24059030778,24443.61703811164,21025.31694180792,3418.300096303721,5120.376447803856,580.4754160825125,CT41,1763.0,THAILAND/MYANMAR
2021-06-01,10825916,India,Asia,SA & SEA,CABBAGE,16730.62960369669,20987.01190312642,18630.17453875852,2356.837364367899,4256.382299429725,150.6345557645993,CT29,1266.0,INDIA
2021-06-01,10825916,India,Asia,SA & SEA,CABBAGE,20910.15224645954,24289.00630982303,21682.94421514254,2606.062094680494,3378.854063363488,547.2550402544391,CT29,1266.0,INDIA
2021-07-01,10825916,India,Asia,SA & SEA,CABBAGE,27240.10523377753,32855.09608551849,28528.96508575786,4326.130999760624,5614.990851740955,275.034950596873,CT29,1266.0,INDIA
2021-06-01,10825916,India,Asia,SA & SEA,CABBAGE,20389.55149366376,27679.13347846682,23811.53687497119,3867.596603495636,7289.58198480306,584.2821373026063,CT29,1266.0,INDIA
2021-09-01,10825916,India,Asia,SA & SEA,CABBAGE,18296.51794900237,21837.84091408058,18240.55652308392,3597.284390996661,3541.322965078211,923.8041213517724,CT29,1266.0,INDIA
2021-05-01,10825916,India,Asia,SA & SEA,CABBAGE,14366.0675819729,17631.2200131479,14574.09757347725,3057.12243967065,3265.152431174994,1063.413119922125,CT29,1266.0,INDIA
2021-09-01,10825916,India,Asia,SA & SEA,CABBAGE,15505.71518567972,19409.53217540152,16698.4199208365,2711.112254565018,3903.816989721797,571.8408717342105,CT29,1266.0,INDIA
2021-08-01,10825916,India,Asia,SA & SEA,CABBAGE,24840.86945903446,27151.5711983425,23539.55887194719,3612.012326395315,2310.701739308036,726.2550034561096,CT29,1266.0,INDIA
2021-11-01,10775734,India,Asia,SA & SEA,CABBAGE,26715.29050043662,31748.13958145339,26629.01212935822,5119.127452095167,5032.849081016771,2301.967982174528,CT29,1266.0,INDIA
2021-05-01,10775734,India,Asia,SA & SEA,CABBAGE,27915.0381383876,31620.58256580801,28574.62899388703,3045.953571920973,3705.544427420401,1049.046968573673,CT29,1266.0,INDIA
2021-04-01,10775734,India,Asia,SA & SEA,CABBAGE,15173.88623756736,17202.98085202209,14650.12736466064,2552.853487361455,2029.094614454731,332.0939083086961,CT29,1266.0,INDIA
2021-05-01,10775734,India,Asia,SA & SEA,CABBAGE,27062.74386891052,31641.53937350054,28221.76493810002,3419.774435400522,4578.795504590024,676.7355029156795,CT29,1266.0,INDIA
2021-06-01,10775734,India,Asia,SA & SEA,CABBAGE,11595.10150013468,14739.05282360875,13184.31712850498,1554.735695103768,3143.951323474069,147.7975926497892,CT29,1266.0,INDIA
2021-12-01,10775734,India,Asia,SA & SEA,CABBAGE,24647.90634785413,29254.00340549313,25439.14696229945,3814.856443193679,4606.097057638995,986.9565657347239,CT29,1266.0,INDIA
2021-02-01,10927276,Australia,Asia,ANZ,CAULIFLOWER,11363.58027609342,14116.37957679368,12407.56672697501,1708.812849818666,2752.799300700253,892.9568533433795,CT17,1059.0,AUSTRALIA/NEW ZEALAND
2021-03-01,10927276,Australia,Asia,ANZ,CAULIFLOWER,25746.02584809663,31037.9367038147,26291.20387683219,4746.732826982504,5291.910855718073,2013.879550420516,CT17,1059.0,AUSTRALIA/NEW ZEALAND
2021-11-01,10785579,Australia,Asia,ANZ,CAULIFLOWER,18513.23063520229,23919.74123263939,20433.4301565589,3486.311076080482,5406.510597437097,160.2572631080325,CT17,1059.0,AUSTRALIA/NEW ZEALAND
2021-11-01,10785579,Australia,Asia,ANZ,CAULIFLOWER,18019.09392092171,20985.39003046105,18340.47208482704,2644.917945634006,2966.296109539337,535.2446168213967,CT17,1059.0,AUSTRALIA/NEW ZEALAND
2021-05-01,10785579,New Zealand,Asia,ANZ,CAULIFLOWER,19006.9211281822,20479.6951379546,17793.6629248897,2686.032213064897,1472.774009772397,1945.885566528317,CT17,1505.0,AUSTRALIA/NEW ZEALAND
2021-04-01,10804909,India,Asia,SA & SEA,WATERMELON,17361.49898163108,20602.15747255803,17451.20913663983,3150.948335918199,3240.658490926949,2054.37286223279,CT29,1266.0,INDIA
2021-03-01,10804909,India,Asia,SA & SEA,WATERMELON,19996.95182060922,24521.82733306991,21283.61866185637,3238.208671213537,4524.875512460686,562.3984138557505,CT29,1266.0,INDIA
2021-01-01,12635039,India,Asia,SA & SEA,CAULIFLOWER,17524.10762641954,21358.93347102749,18245.15776224661,3113.775708780879,3834.825844607946,1364.462521544897,CT29,1266.0,INDIA
2021-12-01,12635039,India,Asia,SA & SEA,CAULIFLOWER,24480.91760368885,27618.00796539634,24690.79670369383,2927.211261702511,3137.090361707485,1314.447128271925,CT29,1266.0,INDIA
2021-02-01,10762480,India,Asia,SA & SEA,CAULIFLOWER,19704.3392309359,22079.12881524692,19189.73734874174,2889.391466505174,2374.789584311015,381.63609751328,CT29,1266.0,INDIA
2021-03-01,10766202,India,Asia,SA & SEA,CAULIFLOWER,29340.02242320805,35758.91391885616,28800.77257643785,6958.141342418311,6418.891495648113,229.2535796228523,CT29,1266.0,INDIA
2021-04-01,10804909,India,Asia,SA & SEA,WATERMELON,18834.71818480905,23339.46366775682,20382.26527665507,2957.198391101746,4504.745482947773,579.1855152925118,CT29,1266.0,INDIA
2021-09-01,10766202,India,Asia,SA & SEA,CAULIFLOWER,26327.34584559497,30197.41342078785,25913.09121408584,4284.322206702011,3870.067575192879,1958.824722802644,CT29,1266.0,INDIA
2021-07-01,10804909,India,Asia,SA & SEA,WATERMELON,24722.86012716814,31287.7969252735,27945.84156994301,3341.955355330495,6564.936798105362,412.3352736506125,CT29,1266.0,INDIA
2021-12-01,10804909,India,Asia,SA & SEA,WATERMELON,9699.120660408507,11438.76202620796,10018.33845610894,1420.423570099022,1739.641365799457,302.0529088647619,CT29,1266.0,INDIA
2021-12-01,10817855,India,Asia,SA & SEA,CAULIFLOWER,19147.16252776633,21044.75632828495,18927.01742398899,2117.738904295957,1897.59380051862,1583.78764721599,CT29,1266.0,INDIA
2021-03-01,10804909,India,Asia,SA & SEA,WATERMELON,22755.74799981016,29938.45898404837,27561.37530503419,2377.083679014182,7182.710984238212,243.0739275295962,CT29,1266.0,INDIA
2021-05-01,12635039,India,Asia,SA & SEA,CAULIFLOWER,17646.13160424059,19126.04739214852,16763.2958119308,2362.751580217724,1479.915787907934,759.2066864932012,CT29,1266.0,INDIA
2021-01-01,10910844,India,Asia,SA & SEA,CAULIFLOWER,10199.52736780373,12012.71988655817,10498.55739458253,1514.162491975633,1813.192518754435,353.2333853866641,CT29,1266.0,INDIA
2021-09-01,10762480,India,Asia,SA & SEA,CAULIFLOWER,11534.0742019731,13498.91542014754,11416.80500167606,2082.11041847148,1964.841218174441,736.9450502622317,CT29,1266.0,INDIA
2021-03-01,10804909,India,Asia,SA & SEA,WATERMELON,22003.50475253254,26860.66290878761,22812.54950404405,4048.113404743556,4857.158156255069,2044.971887962524,CT29,1266.0,INDIA
2021-05-01,10766202,India,Asia,SA & SEA,CAULIFLOWER,21845.23279087038,24730.47426791112,21291.46622329892,3439.008044612194,2885.241477040731,572.3719219321129,CT29,1266.0,INDIA
2021-06-01,10766202,India,Asia,SA & SEA,CAULIFLOWER,28465.95190137267,33472.45810043116,27987.47476884207,5484.983331589096,5006.506199058496,32.09267977582624,CT29,1266.0,INDIA
2021-08-01,12407181,China,Asia,NORTH ASIA,CAULIFLOWER,10022.29983677179,12106.38111734514,11069.1427786053,1037.238338739838,2084.08128057335,628.1644930907555,CT25,5183.0,CHINA
2021-04-01,10910844,China,Asia,NORTH ASIA,CAULIFLOWER,16261.96494165985,18574.92079068439,15406.24253475874,3168.678255925653,2312.95584902454,1367.824700227114,CT25,5183.0,CHINA
2021-06-01,10910840,Australia,Asia,ANZ,CAULIFLOWER,13640.97463931032,15755.01321050662,13865.76424611174,1889.24896439488,2114.038571196298,581.4074859201615,CT17,1059.0,AUSTRALIA/NEW ZEALAND
2021-08-01,10766202,India,Asia,SA & SEA,CAULIFLOWER,11297.07396813776,12286.86137656373,10919.1056269706,1367.755749593138,989.7874084259739,1922.442664895047,CT29,1266.0,INDIA
2021-09-01,10766202,India,Asia,SA & SEA,CAULIFLOWER,27366.4292154448,33830.45521441629,29466.35542187432,4364.099792541963,6464.025998971481,72.00935155712102,CT29,1266.0,INDIA
2021-01-01,10766202,India,Asia,SA & SEA,CAULIFLOWER,16378.85725480159,19162.10492706354,15875.02158687253,3287.083340191014,2783.24767226195,947.2525077553153,CT29,1266.0,INDIA
2021-08-01,10766202,India,Asia,SA & SEA,CAULIFLOWER,20800.53537105276,25603.40224093145,22738.93116390034,2864.471077031119,4802.866869878689,490.2072820002578,CT29,1266.0,INDIA
2021-02-01,10762480,India,Asia,SA & SEA,CAULIFLOWER,22787.37553239235,26964.07101042466,23477.92521143316,3486.145798991503,4176.69547803231,1455.550107280196,CT29,1266.0,INDIA
2021-12-01,10766202,India,Asia,SA & SEA,CAULIFLOWER,15950.46359534505,17502.40066074866,15682.38156323525,1820.019097513411,1551.937065403615,491.067094988838,CT29,1266.0,INDIA
2021-07-01,10766202,India,Asia,SA & SEA,CAULIFLOWER,10751.15309261914,13062.65053702993,11462.87251188801,1599.77802514192,2311.497444410788,677.5373149151674,CT29,1266.0,INDIA
2021-09-01,10910844,India,Asia,SA & SEA,CAULIFLOWER,19140.17758740535,23755.48118771959,21423.70243822628,2331.778749493312,4615.303600314244,32.51071223224722,CT29,1266.0,INDIA
2021-08-01,10910844,India,Asia,SA & SEA,CAULIFLOWER,29595.59718625243,34136.68402518924,29382.9589263141,4753.725098875138,4541.086838936811,1072.480041747458,CT29,1266.0,INDIA
2021-07-01,10766202,India,Asia,SA & SEA,CAULIFLOWER,19743.15753497135,25846.76468948123,22730.62995975444,3116.134729726785,6103.607154509877,969.3257103551647,CT29,1266.0,INDIA
2021-01-01,12677170,India,Asia,SA & SEA,CAULIFLOWER,15057.50147814771,16803.59221536108,14740.36665075904,2063.225564602042,1746.090737213371,330.7420589571689,CT29,1266.0,INDIA
2021-02-01,10817855,India,Asia,SA & SEA,CAULIFLOWER,15770.85217061077,19122.89358718484,16975.71159564005,2147.181991544785,3352.041416574068,290.4582003759309,CT29,1266.0,INDIA
2021-03-01,10804909,India,Asia,SA & SEA,WATERMELON,17480.37999859902,20350.87107013795,17510.2653186707,2840.605751467249,2870.49107153893,1948.917644920737,CT29,1266.0,INDIA
2021-09-01,10766202,India,Asia,SA & SEA,CAULIFLOWER,26352.43153511012,28980.89936074726,24401.95435290485,4578.945007842413,2628.467825637139,455.0481090165359,CT29,1266.0,INDIA
2021-09-01,10766202,India,Asia,SA & SEA,CAULIFLOWER,17794.66879826201,20360.0326441322,17144.09277975424,3215.939864377959,2565.36384587019,1584.194360667163,CT29,1266.0,INDIA
2021-09-01,10766202,India,Asia,SA & SEA,CAULIFLOWER,26152.75412581396,29630.32615637998,25431.91687341858,4198.409282961396,3477.572030566012,175.8933189072611,CT29,1266.0,INDIA
2021-12-01,10766202,India,Asia,SA & SEA,CAULIFLOWER,22453.51521243915,26816.82610402131,24065.69803273625,2751.128071285062,4363.310891582166,458.2650896848023,CT29,1266.0,INDIA
2021-12-01,10766202,India,Asia,SA & SEA,CAULIFLOWER,14740.32799963625,17358.48143838065,15305.67560490758,2052.80583347307,2618.153438744403,1129.765242401809,CT29,1266.0,INDIA
2021-01-01,10762480,India,Asia,SA & SEA,CAULIFLOWER,12151.63550647859,13798.50595495468,12159.55325835249,1638.952696602194,1646.870448476089,620.6324478883754,CT29,1266.0,INDIA
2021-09-01,10766202,India,Asia,SA & SEA,CAULIFLOWER,27400.02572193788,33651.46229699046,29311.9693811986,4339.49291579186,6251.436575052576,910.461575519709,CT29,1266.0,INDIA
2021-08-01,10766202,India,Asia,SA & SEA,CAULIFLOWER,24491.06080752925,26451.28582057231,23595.71931117559,2855.56650939672,1960.225013043058,124.4488512175484,CT29,1266.0,INDIA
2021-09-01,10766202,India,Asia,SA & SEA,CAULIFLOWER,13105.62161708508,15559.82253248042,13365.35253677736,2194.469995703064,2454.200915395344,1680.059213317154,CT29,1266.0,INDIA
2021-09-01,10762480,India,Asia,SA & SEA,CAULIFLOWER,21167.96055265552,24525.87882593335,21550.95606113326,2974.922764800095,3357.918273277837,466.9678459330067,CT29,1266.0,INDIA
2021-09-01,10766202,India,Asia,SA & SEA,CAULIFLOWER,28168.3482520238,33370.03688130285,28906.37732731241,4463.659553990451,5201.688629279059,1422.670920906163,CT29,1266.0,INDIA
2021-08-01,10766202,India,Asia,SA & SEA,CAULIFLOWER,20491.29690124922,22545.12799062783,18793.01939532525,3752.108595302574,2053.831089378602,970.6999392286228,CT29,1266.0,INDIA
2021-08-01,10766202,India,Asia,SA & SEA,CAULIFLOWER,27806.95599729042,30828.16576124443,26809.87535604802,4018.290405196408,3021.209763954002,175.3711199473702,CT29,1266.0,INDIA
2021-08-01,10766202,India,Asia,SA & SEA,CAULIFLOWER,10982.45304497389,12444.51611085737,10731.70177792398,1712.814332933385,1462.063065883474,283.6093988889279,CT29,1266.0,INDIA
2021-09-01,10766202,India,Asia,SA & SEA,CAULIFLOWER,25402.70027536444,32040.95694757416,27712.70944148491,4328.247506089242,6638.25667220971,485.4398859019258,CT29,1266.0,INDIA
2021-09-01,10766202,India,Asia,SA & SEA,CAULIFLOWER,12031.26499530139,13462.86059486951,11242.98864435935,2219.871950510169,1431.595599568127,552.9992656557199,CT29,1266.0,INDIA
2021-12-01,10766202,India,Asia,SA & SEA,CAULIFLOWER,27465.88850826621,32486.28761442086,29059.33843026834,3426.949184152522,5020.399106154651,1740.047396924256,CT29,1266.0,INDIA
2021-01-01,10766202,India,Asia,SA & SEA,CAULIFLOWER,16377.181745966,18740.16429639392,16910.40745026143,1829.756846132495,2362.982550427921,2137.657375579446,CT29,1266.0,INDIA
2021-12-01,10766202,India,Asia,SA & SEA,CAULIFLOWER,27399.51823661413,32506.24945136881,29998.25539320708,2507.994058161735,5106.731214754682,40.71675939737565,CT29,1266.0,INDIA
2021-08-01,10766202,India,Asia,SA & SEA,CAULIFLOWER,11599.09905616906,13193.24464314225,11883.57812804988,1309.666515092369,1594.145586973189,381.267622353521,CT29,1266.0,INDIA
2021-01-01,10766202,India,Asia,SA & SEA,CAULIFLOWER,10631.84223091436,12726.48472321451,11348.70483854091,1377.779884673605,2094.642492300156,23.87555881712944,CT29,1266.0,INDIA
2021-08-01,10766202,India,Asia,SA & SEA,CAULIFLOWER,21076.16963245858,25765.01766123332,22155.68694047878,3609.330720754545,4688.848028774741,1545.428357022774,CT29,1266.0,INDIA
2021-09-01,10766202,India,Asia,SA & SEA,CAULIFLOWER,25821.15369487966,29262.26446567673,24817.74961632653,4444.514849350202,3441.110770797078,63.49463725134353,CT29,1266.0,INDIA
2021-08-01,10766202,India,Asia,SA & SEA,CAULIFLOWER,25901.52961511579,31112.20664027863,26968.34332692965,4143.863313348972,5210.677025162836,1451.098587999539,CT29,1266.0,INDIA
2021-08-01,10766202,India,Asia,SA & SEA,CAULIFLOWER,12940.26589875538,14882.62628457719,12476.78270181085,2405.843582766332,1942.360385821805,546.7522968086047,CT29,1266.0,INDIA
2021-08-01,10766202,India,Asia,SA & SEA,CAULIFLOWER,9520.033908019299,11887.40472620776,10166.98675570257,1720.417970505188,2367.370818188458,99.59931943720585,CT29,1266.0,INDIA
2021-08-01,10766202,India,Asia,SA & SEA,CAULIFLOWER,27960.77796144967,33722.78431032166,29622.1173141298,4100.666996191855,5762.00634887199,1983.392676204245,CT29,1266.0,INDIA
2021-01-01,10766202,India,Asia,SA & SEA,CAULIFLOWER,10990.57237588527,11973.56653988916,10798.75110916036,1174.815430728804,982.9941640038959,1797.967628298855,CT29,1266.0,INDIA
2021-09-01,10766202,India,Asia,SA & SEA,CAULIFLOWER,19637.74301920961,22042.32496059308,18496.93037393539,3545.394586657689,2404.581941383469,1557.955747978449,CT29,1266.0,INDIA
2021-09-01,10910844,India,Asia,SA & SEA,CAULIFLOWER,21759.48799153822,24463.96389190108,22170.03316975066,2293.93072215042,2704.475900362869,681.1956390362761,CT29,1266.0,INDIA
2021-08-01,10766202,India,Asia,SA & SEA,CAULIFLOWER,16379.93051839204,20595.31379770094,17908.6605095259,2686.653288175036,4215.3832793089,900.4110058121032,CT29,1266.0,INDIA
2021-11-01,10766202,India,Asia,SA & SEA,CAULIFLOWER,25125.86952584338,28847.44581551199,24982.08862294417,3865.357192567822,3721.576289668609,1043.027213424288,CT29,1266.0,INDIA
2021-09-01,10766202,India,Asia,SA & SEA,CAULIFLOWER,24349.58198057261,29160.88157421996,25328.93983616068,3831.941738059279,4811.299593647347,499.9776594297375,CT29,1266.0,INDIA
2021-09-01,10766202,India,Asia,SA & SEA,CAULIFLOWER,21429.85844976383,24282.91493311073,20670.23847635249,3612.676456758235,2853.056483346902,1672.115804291314,CT29,1266.0,INDIA
2021-09-01,10766202,India,Asia,SA & SEA,CAULIFLOWER,21844.05742146372,24753.40849543631,21553.55419345295,3199.854301983368,2909.351073972595,1507.637803114653,CT29,1266.0,INDIA
2021-09-01,10766202,India,Asia,SA & SEA,CAULIFLOWER,25803.25905324787,28498.99249495445,24951.05285508031,3547.939639874132,2695.733441706579,241.9934691173117,CT29,1266.0,INDIA
2021-06-01,10766202,India,Asia,SA & SEA,CAULIFLOWER,25022.03326283727,30148.83632863764,27270.5492007868,2878.287127850841,5126.803065800365,1616.378012529919,CT29,1266.0,INDIA
2021-12-01,10766202,India,Asia,SA & SEA,CAULIFLOWER,17703.41497013858,21092.14312366701,17688.78879300322,3403.354330663795,3388.728153528432,349.7431308476192,CT29,1266.0,INDIA
2021-01-01,10766202,India,Asia,SA & SEA,CAULIFLOWER,11779.3797135676,13389.68108523151,12622.43690651202,767.2441787194966,1610.301371663917,1023.028188495229,CT29,1266.0,INDIA
2021-08-01,10766202,India,Asia,SA & SEA,CAULIFLOWER,14747.15346382492,15673.77349104858,13783.47119075554,1890.302300293035,926.6200272236609,708.1993503145317,CT29,1266.0,INDIA
2021-08-01,10766202,India,Asia,SA & SEA,CAULIFLOWER,14703.37012249712,17815.05899330588,15104.94493658042,2710.114056725459,3111.688870808764,674.5454895146148,CT29,1266.0,INDIA
2021-12-01,10766202,India,Asia,SA & SEA,CAULIFLOWER,21706.21639282719,27243.5193119275,24991.88388689584,2251.635425031664,5537.302919100312,1772.373030437146,CT29,1266.0,INDIA
2021-08-01,10766202,India,Asia,SA & SEA,CAULIFLOWER,25235.36808563238,31461.88394914825,26194.31139246985,5267.572556678407,6226.515863515869,250.8302906679305,CT29,1266.0,INDIA
2021-07-01,10766202,India,Asia,SA & SEA,CAULIFLOWER,20170.78241301219,24682.77612419206,21090.33302446031,3592.44309973175,4511.993711179865,634.378145271997,CT29,1266.0,INDIA
2021-01-01,10766202,India,Asia,SA & SEA,CAULIFLOWER,15366.8072706112,19592.14655585858,17367.96318490055,2224.183370958027,4225.339285247383,389.3589575113621,CT29,1266.0,INDIA
2021-01-01,10775735,India,Asia,SA & SEA,CAULIFLOWER,14668.73690164295,18130.77759747383,16311.9033963818,1818.87420109203,3462.040695830881,999.4645144666565,CT29,1266.0,INDIA
2021-08-01,10766202,India,Asia,SA & SEA,CAULIFLOWER,19019.50976145921,22461.72362627841,19808.69686388571,2653.026762392702,3442.213864819197,565.4628092200128,CT29,1266.0,INDIA
2021-12-01,10766202,India,Asia,SA & SEA,CAULIFLOWER,26564.00431022785,29978.39273047293,26114.96513205509,3863.427598417835,3414.388420245073,1272.911057537,CT29,1266.0,INDIA
2021-07-01,10766202,India,Asia,SA & SEA,CAULIFLOWER,23093.47655433533,26832.44789180362,22941.36971607997,3891.078175723648,3738.971337468286,1059.141200883889,CT29,1266.0,INDIA
2021-08-01,10766202,India,Asia,SA & SEA,CAULIFLOWER,21927.28080974531,26208.7410255197,22750.08013986289,3458.660885656801,4281.460215774385,530.1261717591524,CT29,1266.0,INDIA
