year,material_number,country,region,commercial_team,company_code,commercial_team_description,commercial_subregion_desc,crop,region_description,yearly_net_sales,yearly_gross_sales,yearly_base_sales,yearly_surcharge,yearly_discount,yearly_net_qty,forecasted_sales
2022,11106525,Chile,Americas,CT40,4206.0,LAS,LAS,SQUASH,SAM,86426.83491015507,105287.5733880823,91185.97458180701,14101.59880627528,18860.738477927218,3203.2118072630406,22852.51264807056
2022,11106525,Mexico,Americas,CT14,4570.0,MX&CACAR,MEXICO SOUTH,SQUASH,NAM,39828.09020105931,46951.24607155468,41170.11507445497,5781.130997099706,7123.155870495371,1619.1684182585416,22703.134772786198
2022,11108538,Hungary,EMEA,CT56,3440.0,E-EUROPE & ISRAEL,CENTRAL EUROPE & BALKANS,WATERMELON,EMEA,22601.668328539865,25985.907661679037,22526.84335867521,3459.064303003821,3384.239333139168,129.8522741082006,37908.18997461077
2022,11131987,Italy,EMEA,CT7,3515.0,ITALY,ITALY,TOMATO,EMEA,22647.794195595765,24678.127562313228,21443.95359014068,3234.173972172549,2030.3333667174636,599.6031158399888,34741.15176602792
2022,11131987,Spain,EMEA,CT5,3781.0,IBERICA,IBERICA,TOMATO,EMEA,13291.858886985452,14539.797260950972,13055.43692826261,1484.360332688362,1247.938373965521,770.4982239149438,29534.14940814597
2022,11131987,Turkey,EMEA,CT58,3970.0,TURKEY & S-CA,TURKEY,TOMATO,EMEA,43133.00331421571,49932.88147866269,43230.82937932782,6702.052099334867,6799.878164446973,1460.2689188717547,33678.67303455592
2022,11137447,USA,Americas,CT13,5183.0,US&CA,NAM WEST,MELON,NAM,10673.35857053145,12882.767302144894,11168.29954248698,1714.4677596579158,2209.408731613442,349.0991195040629,35296.96701986916
2022,11137453,Brazil,Americas,CT35,4188.0,BRAZIL,BRAZIL,MELON,SAM,12887.940029475683,13638.515225841673,11773.856177078946,1864.6590487627243,750.5751963659851,69.72453679485875,28599.10513422902
2022,11141852,India,Asia,CT29,1266.0,INDIA,INDIA,CUCUMBER,SA & SEA,226378.99504916326,264620.77368539403,228540.0481651842,36080.72552020982,38241.778636230774,7331.364222342242,25033.088267278858
2022,11141852,Jordan,EMEA,CT53,3605.0,MIDDLE EAST & EGYPT,MIDDLE EAST,CUCUMBER,EMEA,21610.43168477207,25866.48140804428,22705.49868614071,3160.982721903568,4256.049723272208,1810.479618235528,24467.27695822748
2022,11141852,Turkey,EMEA,CT58,3970.0,TURKEY & S-CA,TURKEY,CUCUMBER,EMEA,25473.94992114202,32440.27890238856,28134.63531722533,4305.643585163227,6966.328981246536,1287.656461386987,31140.091966559357
2022,11141852,USA,Americas,CT13,3605.0,US&CA,UNDEF US,CUCUMBER,NAM,29171.182042926528,32622.804408982814,28521.4987525774,4101.305656405416,3451.6223660562914,138.0996997343298,
2022,11143512,France,EMEA,CT52,3354.0,NW OPEN FIELD,NW OPEN FIELD,MELON,EMEA,14393.005218492875,18651.17282784654,16412.155907267676,2239.016920578867,4258.167609353664,1613.491697934727,36750.87710544646
2022,11147890,Bulgaria,EMEA,CT56,3605.0,E-EUROPE & ISRAEL,CENTRAL EUROPE & BALKANS,PEPPER,EMEA,42757.88799476081,51522.73710124199,44382.102173831154,7140.634927410836,8764.849106481184,1433.2594948357662,35200.08867807867
2022,11147890,Hungary,EMEA,CT56,3440.0,E-EUROPE & ISRAEL,CENTRAL EUROPE & BALKANS,PEPPER,EMEA,59177.348783635534,67385.22866733123,59401.51314371366,7983.715523617574,8207.879883695705,787.8689157861559,27153.03615833426
2022,11147890,Poland,EMEA,CT52,3655.0,NW OPEN FIELD,NW OPEN FIELD,PEPPER,EMEA,16918.45210754274,20806.31244024172,18476.403230705477,2329.9092095362425,3887.860332698975,745.679763873055,28461.39778161254
2022,11147890,Slovenia,EMEA,CT56,3605.0,E-EUROPE & ISRAEL,CENTRAL EUROPE & BALKANS,PEPPER,EMEA,34142.454913119356,40299.33810509144,36058.73322112839,4240.604883963046,6156.883191972088,106.94899442194514,38622.27472104023
2022,11147890,USA,Americas,CT13,5183.0,US&CA,NAM SOUTH EAST,PEPPER,NAM,21870.54736547824,25531.62179572452,22423.119883320927,3108.5019124035903,3661.07443024628,1510.921437947941,37216.60006083321
2022,11158428,India,Asia,CT29,1266.0,INDIA,INDIA,PEPPER,SA & SEA,197791.3259334163,231973.6223829217,203241.05150601917,28732.57087690256,34182.29644950541,8557.13799959323,37285.84991824822
2022,11158472,India,Asia,CT29,1266.0,INDIA,INDIA,EGGPLANT,SA & SEA,34927.13841544824,42547.06666853095,37320.01730281479,5227.0493657161605,7619.928253082713,991.4134052653206,37855.16019950073
2022,11165086,Israel,EMEA,CT56,3122.0,E-EUROPE & ISRAEL,ISRAEL,PEPPER,EMEA,21954.550658652635,26674.244992281565,23183.772642490105,3490.47234979146,4719.6943336289305,1465.170432142401,22586.470221541
2022,11165112,Spain,EMEA,CT5,3781.0,IBERICA,IBERICA,PEPPER,EMEA,59430.37575002373,73996.39193712253,65501.94819044631,8494.443746676221,14566.016187098805,4140.205154283551,27473.96172549755
2022,11165118,Italy,EMEA,CT7,3515.0,ITALY,ITALY,TOMATO,EMEA,41777.87118570246,45927.999227218446,39957.41048491486,5970.588742303586,4150.128041515984,1375.090687704118,28313.42032223193
2022,11165118,Spain,EMEA,CT5,3781.0,IBERICA,IBERICA,TOMATO,EMEA,390011.93447186286,459016.9778062526,397157.56603086076,61859.41177539186,69005.04333438972,16217.069224889068,20263.271423408085
2022,11165216,Spain,EMEA,CT5,3781.0,IBERICA,IBERICA,TOMATO,EMEA,18152.40060615843,22714.78439626965,19475.01775131796,3239.766644951693,4562.383790111218,582.7061776741888,30454.990697403628
2022,11165226,Italy,EMEA,CT7,3515.0,ITALY,ITALY,TOMATO,EMEA,16208.20888431773,18041.611186547307,15220.583713205511,2821.027473341795,1833.4023022295776,408.133229899886,20446.29588642469
2022,11165226,Sweden,EMEA,CT51,3605.0,EMEA GLASS,EMEA GLASS,TOMATO,EMEA,17312.289668901296,20770.240333056805,17423.74408203814,3346.4962510186647,3457.9506641555104,671.9762749329268,31898.48591504218
2022,11165232,Australia,Asia,CT17,1059.0,AUSTRALIA/NEW ZEALAND,AUSTRALIA&NEW ZEALAND,TOMATO,ANZ,20593.09156573279,25054.10217186681,22801.20286690335,2252.89930496346,4461.010606134018,1538.773286558189,
2022,11165232,Australia,Asia,CT17,1059.0,AUSTRALIA/NEW ZEALAND,AUSTRALIA/NEW ZEALAND,TOMATO,ANZ,16696.92548312359,19618.09591144221,17469.6932599842,2148.402651458013,2921.170428318616,1101.866887910638,36155.44585556601
2022,11165232,France,EMEA,CT51,3354.0,EMEA GLASS,EMEA GLASS,TOMATO,EMEA,21356.098865032465,23561.580882150916,20144.60856879452,3416.9723133563925,2205.4820171184456,590.829848732604,39641.05520201198
2022,11165240,Poland,EMEA,CT51,3655.0,EMEA GLASS,EMEA GLASS,TOMATO,EMEA,56271.14814167012,62993.00209507588,54126.52809746699,8866.473997608877,6721.853953405744,1812.385167517315,34373.51294903829
2022,11165240,Portugal,EMEA,CT5,3781.0,IBERICA,IBERICA,TOMATO,EMEA,26329.26344053635,32073.918411517105,28016.919852928844,4056.99855858826,5744.654970980757,1473.298281067022,21423.73678541909
2022,11165240,Spain,EMEA,CT5,3781.0,IBERICA,IBERICA,TOMATO,EMEA,203258.1929176616,233585.51259585127,202545.88611619372,31039.62647965754,30327.31967818968,8193.187789010972,24754.46033779462
2022,11165250,France,EMEA,CT51,3354.0,EMEA GLASS,EMEA GLASS,TOMATO,EMEA,19818.84362695498,24182.02136502517,20468.975610775717,3713.0457542494632,4363.177738070198,1119.764724170955,30308.450643953467
2022,11165250,Germany,EMEA,CT51,3385.0,EMEA GLASS,EMEA GLASS,TOMATO,EMEA,14797.12646136602,17597.250307805152,15359.784708040172,2237.465599764978,2800.123846439131,702.7773385135038,38801.68834398048
2022,11165250,Iran,EMEA,CT59,3605.0,IRAN,IRAN,TOMATO,EMEA,17572.624234534836,19963.362638842053,17476.50185447609,2486.8607843659643,2390.738404307216,1408.641757671251,29172.42075420829
2022,11165250,Netherlands,EMEA,CT51,3605.0,EMEA GLASS,EMEA GLASS,TOMATO,EMEA,47517.136461640126,55800.327518520906,49084.26231858412,6716.065199936773,8283.19105688077,2496.7617976864653,24784.72828614647
2022,11165250,Portugal,EMEA,CT5,3781.0,IBERICA,IBERICA,TOMATO,EMEA,16075.754479130455,18229.918187706025,15838.37222807912,2391.5459596269043,2154.1637085755697,368.9567805207552,
2022,11166781,China,Asia,CT25,5183.0,CHINA,CHINA,TOMATO,NORTH ASIA,11425.42004576186,13154.2580354514,11509.14018216821,1645.117853283194,1728.837989689544,45.62524710545949,39940.85206780509
2022,11167068,Italy,EMEA,CT7,3515.0,ITALY,ITALY,CUCUMBER,EMEA,18881.26765619665,22349.569378022003,18419.938784345228,3929.6305936767735,3468.301721825353,1556.495602670085,30040.52754002149
2022,11167118,Australia,Asia,CT17,1059.0,AUSTRALIA/NEW ZEALAND,AUSTRALIA/NEW ZEALAND,CUCUMBER,ANZ,98178.62665192556,114827.4787739884,97659.07089196389,17168.407882024527,16648.85212206286,6294.211461484681,35914.89741680952
2022,11168049,Germany,EMEA,CT51,3385.0,EMEA GLASS,EMEA GLASS,EGGPLANT,EMEA,24985.17186693274,29687.28572391228,26374.99387450536,3312.291849406922,4702.113856979546,528.8390107431966,33708.55802419791
2022,11168049,Hungary,EMEA,CT56,3440.0,E-EUROPE & ISRAEL,CENTRAL EUROPE & BALKANS,EGGPLANT,EMEA,96084.15835675166,113383.06122919451,100968.42557148282,12414.635657711711,17298.90287244286,5751.650908323364,25709.54588115989
2022,11168049,Romania,EMEA,CT56,3605.0,E-EUROPE & ISRAEL,CENTRAL EUROPE & BALKANS,EGGPLANT,EMEA,16087.800042384584,18483.767837175805,15543.332356754354,2940.435480421452,2395.9677947912205,1006.164258836871,20085.28733767392
2022,11168049,Spain,EMEA,CT5,3781.0,IBERICA,IBERICA,EGGPLANT,EMEA,12421.901888080434,14315.400052899702,12610.497508800525,1704.9025440991795,1893.4981648192672,338.7483383154241,23819.153779358872
2022,11168051,Italy,EMEA,CT7,3515.0,ITALY,ITALY,EGGPLANT,EMEA,596842.8631040095,706352.7382591943,610498.0638391238,95854.67442007049,109509.87515518467,30285.035343579686,29369.778735433763
2022,11169150,Canada,Americas,CT13,1318.0,US&CA,NAM PC,TOMATO,NAM,23773.433296962918,27568.08240546929,23657.529141408795,3910.553264060496,3794.6491085063753,203.7236988489088,34979.7640952136
2022,11169150,Netherlands,EMEA,CT51,3605.0,EMEA GLASS,EMEA GLASS,TOMATO,EMEA,29565.291360714506,32307.48211190365,28428.51140884733,3878.97070305632,2742.190751189149,1181.221732062518,29398.701614572263
2022,11169150,Sweden,EMEA,CT51,3605.0,EMEA GLASS,EMEA GLASS,TOMATO,EMEA,17412.021838526067,21039.684947336395,18407.87983450875,2631.8051128276443,3627.663108810328,363.1033355725605,27680.31125129025
2022,11169150,USA,Americas,CT13,5183.0,US&CA,NAM PC,TOMATO,NAM,26833.62784952866,30585.931810883038,26922.49385947363,3663.4379514094016,3752.303961354372,320.7690952084037,23025.22295364732
2022,11171977,Poland,EMEA,CT51,3655.0,EMEA GLASS,EMEA GLASS,TOMATO,EMEA,39586.387866838224,46158.026393674445,39484.51855699389,6673.507836680563,6571.6385268362255,1831.6440137046181,36150.47302810057
2022,11171977,Sweden,EMEA,CT51,3605.0,EMEA GLASS,EMEA GLASS,TOMATO,EMEA,27660.75130466829,31934.117281727464,26896.945543390226,5037.171738337239,4273.365977059173,885.7569929382006,34041.1933775553
2022,11172007,New Zealand,Asia,CT17,1505.0,AUSTRALIA/NEW ZEALAND,AUSTRALIA/NEW ZEALAND,TOMATO,ANZ,23801.43657627925,27118.97628836331,23383.27860003711,3735.697688326201,3317.539712084059,670.3733439037138,37574.85612829435
2022,11172017,France,EMEA,CT51,3354.0,EMEA GLASS,EMEA GLASS,TOMATO,EMEA,53674.463593982444,61945.506852182756,53952.84286936604,7992.663982816728,8271.043258200314,1296.6078445791964,26535.40896491892
2022,11172023,Germany,EMEA,CT51,3385.0,EMEA GLASS,EMEA GLASS,TOMATO,EMEA,14693.72613773597,17510.748178022226,15612.485652369982,1898.2625256522451,2817.0220402862565,772.9856812980889,29299.95142093518
2022,11172023,Sweden,EMEA,CT51,3605.0,EMEA GLASS,EMEA GLASS,TOMATO,EMEA,15447.584577771036,20163.460803764723,17961.239413037132,2202.22139072759,4715.876225993689,215.1451515109017,39001.998670075845
2022,11172041,Italy,EMEA,CT7,3515.0,ITALY,ITALY,TOMATO,EMEA,50977.24681076136,58993.96685283752,51486.95627617963,7507.010576657876,8016.720042076155,1775.7279399445897,27505.539262460024
2022,11172041,Netherlands,EMEA,CT51,3605.0,EMEA GLASS,EMEA GLASS,TOMATO,EMEA,26214.933152196376,32844.55969765523,28817.00255724229,4027.557140412952,6629.626545458856,1632.649298229374,27763.44018198757
2022,11172047,France,EMEA,CT51,3354.0,EMEA GLASS,EMEA GLASS,TOMATO,EMEA,21642.28602790345,24614.961450557574,21447.99567845447,3166.9657721031044,2972.6754226541198,858.3980887877931,31460.0997305
2022,11172055,Italy,EMEA,CT7,3515.0,ITALY,ITALY,TOMATO,EMEA,14935.208605337875,16883.55912195656,13842.901581578612,3040.6575403779484,1948.350516618684,1321.148808417234,30782.87832021073
2022,11172055,New Zealand,Asia,CT17,1505.0,AUSTRALIA/NEW ZEALAND,AUSTRALIA/NEW ZEALAND,TOMATO,ANZ,23036.26105370803,26773.48731818195,22981.26805442693,3792.219263755014,3737.226264473919,1597.191027236337,28404.71748208815
2022,11172057,Germany,EMEA,CT51,3385.0,EMEA GLASS,EMEA GLASS,TOMATO,EMEA,26447.756222263,30543.030889216498,27761.08115122032,2781.949737996176,4095.2746669535,480.4003227465926,36303.6466378374
2022,11172057,Italy,EMEA,CT7,3515.0,ITALY,ITALY,TOMATO,EMEA,39405.12412987947,44217.43647548021,37699.54688684251,6517.889588637689,4812.312345600735,3520.922738515556,39408.679581611024
2022,11172065,Germany,EMEA,CT51,3385.0,EMEA GLASS,EMEA GLASS,TOMATO,EMEA,24494.78594585205,29516.035281415403,26245.749871016626,3270.2854103987784,5021.249335563348,1732.208610515472,29017.91843202796
2022,11172067,New Zealand,Asia,CT17,1505.0,AUSTRALIA/NEW ZEALAND,AUSTRALIA/NEW ZEALAND,TOMATO,ANZ,20815.94461478975,21845.80759723209,18883.18202897508,2962.625568257015,1029.862982442336,1364.324093830053,21162.028611403075
2022,11172073,Netherlands,EMEA,CT51,3605.0,EMEA GLASS,EMEA GLASS,TOMATO,EMEA,39421.66620938885,43910.10960128919,38136.69484810046,5773.4147531887265,4488.443391900336,1423.4558800166042,30964.47148439513
2022,11172073,United Kingdom,EMEA,CT51,3939.0,EMEA GLASS,EMEA GLASS,TOMATO,EMEA,24041.983403089584,27534.1744692029,24281.794094688576,3252.3803745143223,3492.1910661133147,1226.238110423096,25812.569747240217
2022,11172075,France,EMEA,CT51,3354.0,EMEA GLASS,EMEA GLASS,TOMATO,EMEA,68401.66143188397,83824.55902425616,74511.49043871339,9313.06858554277,15422.897592372192,2162.9306239715415,36392.25748597775
2022,11172075,Netherlands,EMEA,CT51,3605.0,EMEA GLASS,EMEA GLASS,TOMATO,EMEA,41769.024904076396,47870.47449200146,42712.80051796693,5157.673974034527,6101.449587925064,2446.63309090232,27698.04458269992
2022,11172075,Poland,EMEA,CT51,3655.0,EMEA GLASS,EMEA GLASS,TOMATO,EMEA,33766.30268292233,38494.17853425094,33749.43987295497,4744.738661295972,4727.875851328607,2075.4513823858606,28290.151085578706
2022,11172075,Sweden,EMEA,CT51,3605.0,EMEA GLASS,EMEA GLASS,TOMATO,EMEA,16636.460452910105,18897.3470849886,15424.04211161118,3473.304973377418,2260.8866320784923,1300.153485127367,21972.979537469604
2022,11172077,Netherlands,EMEA,CT51,3605.0,EMEA GLASS,EMEA GLASS,TOMATO,EMEA,19128.63094137852,22482.35006327777,20446.657916170603,2035.6921471071705,3353.7191218992525,504.8550140824956,39854.47052545182
2022,11172485,Israel,EMEA,CT56,3122.0,E-EUROPE & ISRAEL,ISRAEL,PEPPER,EMEA,11358.299575346142,14060.928979687103,12067.379637043285,1993.5493426438188,2702.629404340961,1877.191209961311,29798.36016682569
2022,11172495,Netherlands,EMEA,CT51,3605.0,EMEA GLASS,EMEA GLASS,PEPPER,EMEA,22210.389831815795,26335.182806083554,22969.73101966922,3365.4517864143327,4124.7929742677625,2748.420773962821,32630.4306414274
2022,11172495,Spain,EMEA,CT5,3781.0,IBERICA,IBERICA,PEPPER,EMEA,16701.76935217345,20595.12711943124,17896.790497434402,2698.336621996836,3893.357767257787,289.4165533186175,28200.660591656524
2022,11172495,Sweden,EMEA,CT51,3605.0,EMEA GLASS,EMEA GLASS,PEPPER,EMEA,9620.975867168896,11981.227326672031,10307.058934010553,1674.1683926614803,2360.251459503137,76.296597047163,35366.99885183248
2022,11172612,Georgia,EMEA,CT58,3605.0,TURKEY & S-CA,TURKEY,EGGPLANT,EMEA,12745.595059514104,14134.016515479409,11712.889842549492,2421.1266729299145,1388.4214559653033,434.2151769590039,
2022,11176470,France,EMEA,CT51,3354.0,EMEA GLASS,EMEA GLASS,CUCUMBER,EMEA,51407.344156369334,59452.69764345973,51204.963806203144,8247.733837256574,8045.353487090398,1277.7356335256047,25424.698286860945
2022,11176470,Sweden,EMEA,CT51,3605.0,EMEA GLASS,EMEA GLASS,CUCUMBER,EMEA,9842.30528241666,11803.822098815015,10286.225319582323,1517.5967792326926,1961.516816398356,131.7600717397991,21338.86375221572
2022,11176470,USA,Americas,CT13,5183.0,US&CA,NAM PC,CUCUMBER,NAM,74240.69093204272,83288.47404207106,72242.46747309269,11046.006568978355,9047.783110028326,2490.529004131347,35342.80160197854
2022,11176488,Sweden,EMEA,CT51,3605.0,EMEA GLASS,EMEA GLASS,CUCUMBER,EMEA,37241.019484474076,45613.722487499894,40425.50252232973,5188.219965170169,8372.703003025817,604.7683459553679,29958.71107936017
2022,11182042,France,EMEA,CT51,3354.0,EMEA GLASS,EMEA GLASS,TOMATO,EMEA,76793.40356059595,87221.28927659347,76909.62635510416,10311.66292148929,10427.885715997529,2969.9307926620554,38267.54190608431
2022,11182042,Germany,EMEA,CT51,3385.0,EMEA GLASS,EMEA GLASS,TOMATO,EMEA,26973.00198213777,31765.850547671933,28575.715149702748,3190.1353979691835,4792.848565534162,983.5734678142665,24536.420724680807
2022,11182046,Mexico,Americas,CT13,4570.0,US&CA,NAM PC,TOMATO,NAM,13649.134714480784,15312.970147644346,13211.010590037897,2101.959557606452,1663.835433163562,578.2910381752836,30772.76146453052
2022,11184124,Mexico,Americas,CT14,5183.0,MX&CACAR,MEXICO NORTH,BROCCOLI,NAM,10790.38662942487,12106.67754832137,10180.672681250297,1926.004867071073,1316.2909188965002,184.2291259428521,25227.32648824713
2022,11184124,USA,Americas,CT13,5183.0,US&CA,NAM WEST,BROCCOLI,NAM,36522.25131493711,43383.643118559354,36731.24198641467,6652.40113214468,6861.391803622242,826.9706385498785,33412.28663283586
2022,11185991,Poland,EMEA,CT52,3655.0,NW OPEN FIELD,NW OPEN FIELD,PEPPER,EMEA,53281.94717376882,66879.34527093347,56645.22727468008,10234.117996253392,13597.398097164649,2397.587037524163,27608.75803375361
2022,11185991,Spain,EMEA,CT5,3781.0,IBERICA,IBERICA,PEPPER,EMEA,58113.725338100674,66304.03488489325,56217.57215363849,10086.462731254744,8190.309546792561,2127.2107344136284,36163.26451907696
2022,11188580,Netherlands,EMEA,CT51,3605.0,EMEA GLASS,EMEA GLASS,PEPPER,EMEA,19650.751478713133,22810.61338423304,19295.7943799594,3514.8190042736437,3159.861905519908,642.9634893696108,28585.246763499606
2022,11188874,Canada,Americas,CT13,1318.0,US&CA,NAM PC,TOMATO,NAM,25730.206074042635,28250.262572900065,24250.809140367302,3999.4534325327622,2520.05649885743,1165.219610173629,23543.76877525025
2022,11188874,Netherlands,EMEA,CT51,3605.0,EMEA GLASS,EMEA GLASS,TOMATO,EMEA,10332.0561266484,12159.517826661266,10163.466044218068,1996.0517824431995,1827.4617000128655,1932.793133675911,29324.770703566763
2022,11188874,United Kingdom,EMEA,CT51,3939.0,EMEA GLASS,EMEA GLASS,TOMATO,EMEA,26736.466984600127,29972.9868929654,27256.56255731292,2716.424335652478,3236.5199083652733,2182.181287928162,22034.13767940517
2022,11188962,Turkey,EMEA,CT58,3970.0,TURKEY & S-CA,TURKEY,TOMATO,EMEA,17488.381667598507,20020.017735267305,17248.547475949712,2771.470259317593,2531.6360676688,1188.640849243075,31896.826072086173
2022,11188964,Italy,EMEA,CT7,3515.0,ITALY,ITALY,TOMATO,EMEA,21783.309554928677,24451.486998318687,20719.19876447112,3732.28823384757,2668.1774433900155,1480.009874877477,21431.308155238792
2022,11188964,Spain,EMEA,CT5,3781.0,IBERICA,IBERICA,TOMATO,EMEA,23384.58003743379,26726.699524861397,22785.42558524836,3941.273939613036,3342.119487427605,732.8658212698133,32378.05338499604
2022,11194005,Hungary,EMEA,CT56,3440.0,E-EUROPE & ISRAEL,CENTRAL EUROPE & BALKANS,TOMATO,EMEA,61344.19789930761,74757.67247655531,64979.672012309864,9778.000464245437,13413.474577247696,2092.9629952799155,39944.28057873336
2022,11194005,Hungary,EMEA,CT56,3440.0,E-EUROPE&ISRAEL,CENTRAL EUROPE & BALKANS,TOMATO,EMEA,13785.510141883626,15713.125250281382,13761.947866338767,1951.1773839426128,1927.6151083977568,279.2803770483024,39944.28057873336
2022,11194005,New Zealand,Asia,CT17,1505.0,AUSTRALIA/NEW ZEALAND,AUSTRALIA/NEW ZEALAND,TOMATO,ANZ,30291.88899297547,36200.9511640112,31868.299993026943,4332.651170984262,5909.062171035735,776.4082222795247,34279.404326302465
2022,11194918,Argentina,Americas,CT40,4054.0,LAS,LAS,LETTUCE,SAM,38630.80789711534,43263.470860441594,37109.16235544089,6154.308505000699,4632.662963326251,1188.9539039446863,25597.15274353956
2022,11194918,Chile,Americas,CT40,4206.0,LAS,LAS,LETTUCE,SAM,45136.097194881775,50910.87075112158,45646.26358598181,5264.607165139767,5774.773556239813,3246.3176717894285,37984.48436224735
2022,11196292,Argentina,Americas,CT40,4054.0,LAS,LAS,TOMATO,SAM,39107.611159946326,48281.701509369814,41497.93243912246,6783.769070247354,9174.090349423483,1195.4118837860929,21225.241171814967
2022,11196292,Armenia,EMEA,CT56,3605.0,E-EUROPE & ISRAEL,RUSSIA & UKRAINE,TOMATO,EMEA,27875.19303352468,30923.1436242986,28088.701741206827,2834.441883091773,3047.950590773927,1291.465484876749,33404.49004311587
2022,11196292,Mexico,Americas,CT13,4570.0,US&CA,NAM PC,TOMATO,NAM,16902.50376315546,22288.69325292877,19121.765702313925,3166.9275506148456,5386.18948977331,618.7179731786182,31589.49376884405
2022,11196994,Italy,EMEA,CT7,3515.0,ITALY,ITALY,TOMATO,EMEA,141329.44154614984,171633.29561287723,153175.73720466628,18457.55840821097,30303.854066727436,7031.291494020005,27138.68382540405
2022,11197723,"Trinidad,Tobago",Americas,CT14,5183.0,MX&CACAR,CA/CARIBBEAN,TOMATO,NAM,25897.581640965684,31691.9874324557,28518.73354975603,3173.253882699669,5794.405791490016,299.4322803791127,34102.6154846638
2022,11199075,USA,Americas,CT13,5183.0,US&CA,NAM WEST,BROCCOLI,NAM,79264.25735182555,94818.70311039907,81839.54623326151,12979.156877137562,15554.445758573536,3773.9259083457628,25929.6316053319
2022,11201822,Germany,EMEA,CT51,3385.0,EMEA GLASS,EMEA GLASS,TOMATO,EMEA,14489.74876610744,17642.61209053445,15225.543413007515,2417.0686775269346,3152.8633244270104,2425.072921287985,33948.06536478074
2022,11202938,Italy,EMEA,CT7,3515.0,ITALY,ITALY,TOMATO,EMEA,60232.51717940014,71493.37319662372,62714.94096972019,8778.432226903544,11260.85601722358,2836.25793394831,23446.368619237648
2022,11203247,Italy,EMEA,CT7,3515.0,ITALY,ITALY,MELON,EMEA,271215.03966665827,319878.1543771939,278257.38211031625,41620.77226687772,48663.11471053569,8746.822197382262,21946.40874551944
2022,11203788,France,EMEA,CT50,3155.0,EMEA PROCESSING,EMEA PROCESSING,SPINACH,EMEA,11451.693347046576,13654.77420282092,11793.597939706404,1861.1762631145168,2203.0808557743453,805.88864656858,24147.93926160744
2022,11203788,France,EMEA,CT50,3354.0,EMEA PROCESSING,EMEA PROCESSING,SPINACH,EMEA,17612.647154849878,21170.64053249124,18956.305545081053,2214.334987410186,3557.993377641364,119.5412569406271,24147.93926160744
2022,11203790,Germany,EMEA,CT50,3605.0,EMEA PROCESSING,EMEA PROCESSING,SPINACH,EMEA,16118.649376741458,18814.51174092952,16408.275743872244,2406.235997057275,2695.862364188062,1304.46456260463,24795.648137123422
2022,11204704,USA,Americas,CT13,5183.0,US&CA,NAM WEST,TOMATO,NAM,25112.221207692783,30465.089064967466,27739.434902985035,2725.6541619824275,5352.867857274679,459.6066620027042,32567.29931291059
2022,11205207,Mexico,Americas,CT14,4570.0,MX&CACAR,MEXICO SOUTH,SQUASH,NAM,43507.97851382623,50860.84963151187,44330.57373067681,6530.275900835046,7352.871117685637,279.2228272518855,23680.56797792985
2022,11206026,Argentina,Americas,CT40,4054.0,LAS,LAS,TOMATO,SAM,43769.24410372724,49453.23017831317,44592.920379201605,4860.309799111557,5683.986074585926,817.3630221224494,26934.151304638133
2022,11206026,Brazil,Americas,CT35,4188.0,BRAZIL,BRAZIL,TOMATO,SAM,55498.60420346549,63580.51395799541,56694.139972929166,6886.373985066248,8081.909754529926,2369.204452241104,39774.73261772125
2022,11206028,Argentina,Americas,CT40,4054.0,LAS,LAS,TOMATO,SAM,14157.095449700208,16230.70271144684,14977.233865933282,1253.4688455135588,2073.607261746633,2078.890145207734,38838.12860328998
2022,11206028,Costa Rica,Americas,CT14,5183.0,MX&CACAR,CA/CARIBBEAN,TOMATO,NAM,9978.527306261438,11596.55842898018,10069.542863998677,1527.0155649815042,1618.031122718742,248.2335972147444,23499.71233742725
2022,11206110,Chile,Americas,CT40,4206.0,LAS,LAS,SPINACH,SAM,43783.457182865786,48186.192809129585,43099.767715906535,5086.425093223048,4402.735626263792,2641.9526567015273,31041.597912519275
2022,11206110,Italy,EMEA,CT50,3515.0,EMEA PROCESSING,EMEA PROCESSING,SPINACH,EMEA,13399.925643657602,17209.355932632734,14776.953313012607,2432.402619620128,3809.430288975133,507.1753689817023,28764.98637505074
2022,11206110,New Zealand,Asia,CT17,1505.0,AUSTRALIA/NEW ZEALAND,AUSTRALIA/NEW ZEALAND,SPINACH,ANZ,66618.35167274767,77526.00080159429,67908.79695191281,9617.203849681475,10907.649128846617,2836.6912216995893,36466.29045131745
2022,11206756,USA,Americas,CT13,5183.0,US&CA,NAM WEST,LETTUCE,NAM,32881.167027999654,37530.60088111005,32513.9388434508,5016.662037659251,4649.433853110401,448.66399416389345,39933.81035243546
2022,11206764,USA,Americas,CT13,5183.0,US&CA,NAM WEST,LETTUCE,NAM,35623.40553359279,41917.16324504284,35612.40146106726,6304.761783975574,6293.757711450045,1297.0690893616504,28807.787291257053
2022,11207362,USA,Americas,CT13,5183.0,US&CA,NAM WEST,PEPPER,NAM,16399.527873453942,19144.123358697296,16390.20636615798,2753.916992539313,2744.595485243353,200.6274932985234,25307.229486752367
2022,11208050,Iraq,EMEA,CT53,3605.0,MIDDLE EAST & EGYPT,MIDDLE EAST,TOMATO,EMEA,12300.136091919025,14683.033187379271,13306.010383353743,1377.02280402553,2382.897095460249,590.3131276263068,23558.34496907002
